,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
3957,Single Family Residential,10542 Butterfield Rd,Los Angeles,90064,2349000,Cheviot Hills - Rancho Park,2158.0,1936.0,24-357335,34.0394461,-118.4159235,3819,3037.99214366371,1025,0.0,13.0
3958,Single Family Residential,4434 Placidia Ave,Toluca Lake,91602,2495000,Toluca Lake,2417.0,1935.0,24-355407,34.1513706,-118.3557205,1710,3159.76141809677,1715,11.0,10.0
3960,Single Family Residential,4342 Angeles Vista Blvd,View Park,90008,2150000,Park Hills Heights,2918.0,1932.0,24-356605,34.0034609,-118.3347116,1121,5146.81533716458,306,30.0,8.0
3961,Single Family Residential,1820 Mantis Ave,San Pedro,90732,2200000,179 - South Shores,3655.0,1993.0,SB24027459,33.7281349,-118.3140032,715,1693.73347019808,14500,0.0,0.0
3962,Single Family Residential,3410 N Knoll Dr,Los Angeles,90068,2195000,Hollywood Hills East,2607.0,1936.0,24-357041,34.1304695,-118.3424737,1675,3899.3675571015297,2590,9.0,0.0
3965,Single Family Residential,17182 Nordhoff St,Northridge,91325,2295000,Northridge,5470.0,2019.0,24-353423,34.2353716,-118.5085886,6540,3387.1939123503,17210,14.0,0.0
3968,Single Family Residential,8249 Lookout Mountain Ave,Los Angeles,90046,2199000,Sunset Strip - Hollywood Hills West,2070.0,1926.0,24-355731,34.1141956,-118.3763033,3671,5132.15013988202,3786,2.0,0.0
3969,Multi-Family,1263 Devon Ave,Los Angeles,90024,2149000,Westwood - Century City,2419.0,1939.0,24-356773,34.0656088,-118.4267596,3736,2179.63397268376,3876,10.0,2.0
3971,Single Family Residential,3847 Berryman Ave,Los Angeles,90066,2498000,Palms - Mar Vista,2039.0,1924.0,24-356085,34.0082522,-118.4223801,3408,3470.69577745099,3475,8.0,14.0
3974,Single Family Residential,5022 Ventura Canyon Ave,Sherman Oaks,91423,2425000,Sherman Oaks,3407.0,1940.0,24-356693,34.1619868,-118.4286776,5181,2326.63239321526,5840,25.0,0.0
3976,Single Family Residential,3915 Hayvenhurst Ave,Encino,91436,2299000,ENC - Encino,2959.0,1955.0,SR24027652,34.1420023,-118.4976411,4345,2376.24221420019,13915,0.0,0.0
3978,Single Family Residential,3188 S Bentley Ave,Los Angeles,90034,2175000,Palms - Mar Vista,2423.0,1951.0,24-354665,34.0249794,-118.4245565,3884,3083.25198686593,1589,0.0,23.0
3979,Single Family Residential,3717 Glenfeliz Blvd,Los Angeles,90039,2499000,Atwater,1885.0,1927.0,24-356469,34.1184944,-118.2640598,1678,1482.07587548812,4161,21.0,20.0
3983,Single Family Residential,7714 Fountain Ave,West Hollywood,90046,2250000,West Hollywood Vicinity,1920.0,1924.0,24-349263,34.0941835,-118.3572664,4356,3582.31497667956,2306,27.0,12.0
3985,Single Family Residential,18056 Santa  Rita St,Encino,91316,2395000,Encino,2249.0,2024.0,24-356193,34.1640067,-118.5266355,3679,1043.16841525502,16689,18.0,13.0
3987,Single Family Residential,348 S Canyon View Dr,Los Angeles,90049,2350000,Brentwood,3223.827432733158,1962.9808163265307,24-355793,34.0511003,-118.4823621,2009,2748.38616098172,3436,7.0,0.0
3988,Single Family Residential,362 S Canyon View Dr,Los Angeles,90049,2350000,Brentwood,3223.827432733158,1962.9808163265307,24-355799,34.05096,-118.48238,2024,2729.92426866683,3420,7.0,0.0
3989,Single Family Residential,12548 Everglade St,Los Angeles,90066,2450000,Palms - Mar Vista,2225.0,2023.0,24-351627,34.0115068,-118.4424839,3885,3981.473286979,2950,0.0,2.0
3990,Single Family Residential,3319 Floyd,Los Angeles,90068,2295000,C30 - Hollywood Hills East,3425.0,1938.0,IG24027021,34.1314027,-118.3459417,1970,3963.43387357922,2194,9.0,1.0
3991,Single Family Residential,4334 Sepulveda,Sherman Oaks,91403,2399000,SO - Sherman Oaks,2232.0,1952.0,SR24026932,34.1483874,-118.4688095,4614,2319.02387067806,10593,8.0,6.0
3995,Multi-Family,2942 S Orange Dr,Los Angeles,90016,2495000,Mid Los Angeles,1980.0,1922.0,24-355367,34.026383,-118.3554786,1036,2692.24047136511,215,31.0,8.0
3996,Multi-Family,2938 S Orange Dr,Los Angeles,90016,2495000,Mid Los Angeles,2173.0,1930.0,24-355364,34.0264452,-118.3553077,1057,2702.24272635841,221,32.0,8.0
3998,Vacant Land,2115 N Tavern Trl,Los Angeles,90046,2150000,Sunset Strip - Hollywood Hills West,3223.827432733158,1962.9808163265307,24-355061,34.10928,-118.36923,4183,4634.42493632485,3570,2.0,1.0
3999,Vacant Land,2107 W Tavern Trl,Los Angeles,90046,2150000,Sunset Strip - Hollywood Hills West,3223.827432733158,1962.9808163265307,24-355059,34.1092299,-118.36926,4190,4627.01863280036,3571,2.0,1.0
4001,Single Family Residential,7308 Pacific View Dr,Los Angeles,90068,2999999,Sunset Strip - Hollywood Hills West,3422.0,1959.0,24-343241,34.1205922,-118.3520774,2821,4419.1779902923,2865,0.0,0.0
4003,Single Family Residential,2030 Hanscom Dr,South Pasadena,91030,2990000,658 - So. Pasadena,4200.0,2010.0,WS24000112,34.099414,-118.173316,1184,3493.8107640964,2667,0.0,0.0
4004,Single Family Residential,3610 Westfall Dr,Encino,91436,2599000,Encino,6000.0,1962.0,23-342059,34.1364932,-118.4934582,5090,2882.18096844903,13680,0.0,0.0
4006,Single Family Residential,4546 S Centinela Ave,Los Angeles,90066,2880000,Marina Del Rey,2457.0,1941.0,23-341863,33.9922647,-118.4220834,1526,2376.29834711783,5357,8.0,22.0
4007,Single Family Residential,4138 Sepulveda Blvd,Sherman Oaks,91403,3000000,SO - Sherman Oaks,3643.0,1952.0,SB23217952,34.1459951,-118.4719951,4622,2225.79117943022,11020,0.0,0.0
4010,Single Family Residential,16551 Calneva Dr,Encino,91436,2820000,ENC - Encino,3365.0,1966.0,SR23227590,34.1306858,-118.4945391,5736,3668.6544647265105,14058,0.0,0.0
4012,Single Family Residential,3316 Ledgewood Dr,Los Angeles,90068,2895000,Hollywood Hills East,3407.0,2005.0,23-339938,34.1286769,-118.3210585,598,3879.95518007266,3665,0.0,0.0
4013,Single Family Residential,3416 Fryman Rd,Studio City,91604,2999000,Studio City,4043.0,1946.0,23-336529,34.1331667,-118.3913259,1448,7429.88781794063,3316,4.0,0.0
4016,Vacant Land,4050 Deerhorn Dr,Sherman Oaks,91403,2950000,Sherman Oaks,3223.827432733158,1962.9808163265307,23-339361,34.1453346,-118.4684169,4299,2587.36897122543,10663,0.0,0.0
4020,Single Family Residential,4719 Tobias Ave,Sherman Oaks,91403,2575000,SO - Sherman Oaks,3462.0,2007.0,SR23222968,34.1565976,-118.4523152,4973,587.6120790288529,8556,26.0,11.0
4022,Single Family Residential,6258 Warner Dr,Los Angeles,90048,2995000,Beverly Center-Miracle Mile,2419.0,1926.0,23-324895,34.0622086,-118.3656667,2575,732.999571219128,4870,29.0,10.0
4023,Single Family Residential,1706 S Carmelina Ave,Los Angeles,90025,2999000,West L.A.,2697.0,1962.9808163265307,23-338273,34.0352736,-118.4617943,1906,2044.15126517512,1100,2.0,24.0
4024,Single Family Residential,3351 Coldwater Canyon Ave,Studio City,91604,2699999,STUD - Studio City,2438.0,1933.0,SR23222928,34.1319824,-118.410836,871,5743.637469424671,5466,0.0,0.0
4025,Single Family Residential,3087 Passmore Dr,Los Angeles,90068,2699000,C03 - Sunset Strip - Hollywood Hills West,3049.0,2008.0,BB23222801,34.1271983,-118.3539336,1931,4922.14262754035,1979,10.0,1.0
4026,Single Family Residential,2350 Benedict Canyon Dr,Beverly Hills,90210,2995000,Beverly Hills Post Office,2868.0,1981.0,23-335695,34.113084,-118.4340399,943,6416.50002072899,8727,0.0,0.0
4027,Single Family Residential,1321 Belfast Dr,Los Angeles,90069,2995000,Sunset Strip - Hollywood Hills West,2023.0,1950.0,23-337247,34.0957706,-118.3823318,5119,2631.85767596948,4935,16.0,0.0
4031,Single Family Residential,981 Lake St,Venice,90291,2650000,Venice,2573.0,1955.0,23-331781,34.0011122,-118.4615841,2256,3561.90437497856,3624,0.0,14.0
4032,Single Family Residential,367 Dalkeith Ave,Los Angeles,90049,2900000,Westwood - Century City,2279.0,1951.0,23-334113,34.0685944,-118.4619363,988,1762.96614658633,5057,17.0,0.0
4034,Single Family Residential,5415 Nagle Ave,Sherman Oaks,91401,2999900,SO - Sherman Oaks,3200.0,1966.0,SR23218035,34.1691414,-118.4234951,4780,3128.26842210219,5197,23.0,2.0
4035,Single Family Residential,83 Patrician Way,Pasadena,91105,2899000,647 - Pasadena (SW),3044.0,1969.0,P1-15823,34.1440528,-118.182228,5268,3567.57326888046,3797,8.0,0.0
4036,Single Family Residential,3420 Castlewoods Pl,Sherman Oaks,91403,2899000,SO - Sherman Oaks,3290.0,1962.0,PV23216825,34.1324966,-118.4779887,4070,3460.05026073502,12260,1.0,0.0
4040,Single Family Residential,8951 Appian Way,Los Angeles,90046,2749000,C03 - Sunset Strip - Hollywood Hills West,3717.0,1937.0,OC23215532,34.1066127,-118.3850221,3711,4109.48172975549,5131,0.0,0.0
4042,Single Family Residential,2829 Bottlebrush Dr,Los Angeles,90077,2895000,Bel Air - Holmby Hills,2998.0,1979.0,23-333015,34.1254294,-118.4499197,922,4687.73757729302,9905,0.0,0.0
4043,Single Family Residential,1581 Clear View Dr,Beverly Hills,90210,2795000,Beverly Hills Post Office,2203.0,1948.0,23-329157,34.1002467,-118.4337661,1975,4753.298281114729,8585,0.0,0.0
4044,Multi-Family,972 N San Vicente Blvd,West Hollywood,90069,2595000,West Hollywood Vicinity,2150.0,1905.0,23-332383,34.0893613,-118.385433,5767,1832.85634600294,5470,32.0,0.0
4045,Single Family Residential,6930 Woodrow Wilson Dr,Los Angeles,90068,2600000,Sunset Strip - Hollywood Hills West,2907.0,2009.0,23-322215,34.1248299,-118.3459866,2243,4466.30181313368,2761,9.0,0.0
4046,Single Family Residential,944 Harbor Crossing Ln,Marina Del Rey,90292,2995000,C12 - Marina Del Rey,3586.0,2000.0,SR23211216,33.9848157,-118.4487333,1917,1103.11660105256,6157,7.0,17.0
4048,Vacant Land,1312 BEVERLY GROVE Pl,Beverly Hills,90210,2995000,C01 - Beverly Hills,3223.827432733158,1962.9808163265307,OC23210357,34.0959309,-118.4260246,2942,4561.64029395582,7945,0.0,0.0
4051,Single Family Residential,3316 Shelby Dr,Los Angeles,90034,2595000,Cheviot Hills - Rancho Park,2586.0,1953.0,23-330813,34.0319793,-118.4012274,3292,1272.61690187161,490,0.0,8.0
4055,Single Family Residential,2908 Pacific Ave,Venice,90291,2995000,C11 - Venice,2112.0,1980.0,PW23204256,33.9807347,-118.4662694,549,2991.08650340256,5270,13.0,21.0
4057,Single Family Residential,15442 Camarillo St,Sherman Oaks,91403,2549000,SO - Sherman Oaks,2750.0,1956.0,SR23201787,34.1573482,-118.4708166,3612,1771.14861297151,10572,13.0,7.0
4058,Vacant Land,1051 N Edinburgh Ave,West Hollywood,90046,2995000,West Hollywood Vicinity,3223.827432733158,1962.9808163265307,23-326691,34.09028,-118.3640688,5216,2672.0870185823,3219,29.0,7.0
4061,Single Family Residential,7612 Cowan Ave,Los Angeles,90045,2699900,Westchester,3326.0,2022.0,23-325803,33.9730324,-118.4046085,3340,3692.5702979420894,3674,0.0,2.0
4067,Vacant Land,1551 Summitridge Dr,Beverly Hills,90210,3000000,C02 - Beverly Hills Post Office,3223.827432733158,1962.9808163265307,OC23192597,34.0993987,-118.4210794,3008,5245.070664995769,8419,0.0,0.0
4068,Single Family Residential,5680 Tryon Rd,Los Angeles,90068,2999000,Los Feliz,4476.0,1980.0,23-321713,34.108624,-118.374111,4321,4423.63059994776,4071,2.0,1.0
4070,Single Family Residential,1716 S Crest Dr,Los Angeles,90035,2799000,Beverlywood Vicinity,2366.0,1926.0,23-320720,34.0486159,-118.3873501,1312,1950.94919275737,2789,11.0,14.0
