SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Condo/Co-op,401 E Ontario St #4206,Chicago,IL,60611,525000,2.0,2.0,CHI - Near North Side,1850.0,0,1990,32,284.0,1653.00,Active,,,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-4206/home/12765470,MRED as Distributed by MLS Grid,11955169,N,Y,41.893211000000000,-87.616401000000000,235,400,1314,OGDEN,WELLS HS,56,122
MLS Listing,,Condo/Co-op,400 N Clinton St #708,Chicago,IL,60654,699000,2.0,2.0,Kinzie Park Midrise,,0,2000,3,,1099.00,Active,,,https://www.redfin.com/IL/Chicago/400-N-Clinton-St-60654/unit-708/home/12766040,MRED as Distributed by MLS Grid,11971705.0,N,Y,41.889348200000000,-87.640754500000000,255,2282,557,OGDEN,WELLS HS,57,174
MLS Listing,,Condo/Co-op,401 E Ontario St #4001,Chicago,IL,60611,850000,3.0,2.0,CHI - Near North Side,1850.0,0,1990,3,459.0,1583.00,Active,,,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-4001/home/12765312,MRED as Distributed by MLS Grid,11957443,N,Y,41.893211000000000,-87.616401000000000,235,400,1314,OGDEN,WELLS HS,56,122
MLS Listing,,Condo/Co-op,160 E Illinois St #2208,Chicago,IL,60611,650000,2.0,2.5,Avenue East,1716.0,0,2008,33,379.0,1470.00,Active,,,https://www.redfin.com/IL/Chicago/160-E-Illinois-St-60611/unit-2208/home/26780279,MRED as Distributed by MLS Grid,11948709.0,N,Y,41.891029200000000,-87.623122300000000,341,566,553,OGDEN,WELLS HS,96,358
MLS Listing,,Condo/Co-op,401 N Wabash Ave #2642,Chicago,IL,60611,715000,1.0,2.0,Trump Tower Chicago,1223.0,0,2008,3,585.0,3481.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-2642/home/39547960,MRED as Distributed by MLS Grid,11970344.0,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,360 E Randolph St #3504,Chicago,IL,60601,749000,2.0,2.0,Buckingham Residences,1580.0,0,1986,24,474.0,1849.00,Active,,,https://www.redfin.com/IL/Chicago/360-E-Randolph-St-60601/unit-3504/home/14095376,MRED as Distributed by MLS Grid,11957209,N,Y,41.884909200000000,-87.617980300000000,89,1505,948,OGDEN,WELLS HS,38,122
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 75E,Chicago,IL,60611,775000,1.0,1.5,CHI - Near North Side,1017.0,0,2008,243,762.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-75E/home/40367300,MRED as Distributed by MLS Grid,11801390,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 78E,Chicago,IL,60611,775000,1.0,1.5,CHI - Near North Side,1017.0,0,2008,243,762.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-78E/home/40369403,MRED as Distributed by MLS Grid,11801372,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,340 E Randolph St #602,Chicago,IL,60601,774900,2.0,2.0,CHI - Loop,1500.0,0,2007,243,517.0,1120.00,Active,,,https://www.redfin.com/IL/Chicago/340-E-Randolph-St-60601/unit-602/home/28433764,MRED as Distributed by MLS Grid,11800765,N,Y,41.884777100000000,-87.619062100000000,73,1497,827,OGDEN,WELLS HS,46,145
MLS Listing,,Condo/Co-op,530 N Lake Shore Dr #2808,Chicago,IL,60611,610000,2.0,2.0,CHI - Near North Side,1550.0,0,2003,48,394.0,1122.00,Active,,,https://www.redfin.com/IL/Chicago/530-N-Lake-Shore-Dr-60611/unit-2808/home/12688884,MRED as Distributed by MLS Grid,11947713.0,N,Y,41.891981200000000,-87.615000700000000,148,640,1450,OGDEN,WELLS HS,36,102
MLS Listing,,Condo/Co-op,500 W Superior St #1713,Chicago,IL,60654,599000,2.0,2.0,CHI - Near North Side,1220.0,0,1972,32,491.0,1279.00,Active,,,https://www.redfin.com/IL/Chicago/500-W-Superior-St-60654/unit-1713/home/18945766,MRED as Distributed by MLS Grid,11954719,N,Y,41.895951000000000,-87.642196000000000,225,2310,707,OGDEN,WELLS HS,44,64
MLS Listing,,Condo/Co-op,512 N Mcclurg Ct #501,Chicago,IL,60611,519900,2.0,2.0,River East,1445.0,0,2001,137,360.0,632.00,Active,,,https://www.redfin.com/IL/Chicago/512-N-McClurg-Ct-60611/unit-501/home/12696362,MRED as Distributed by MLS Grid,11889957,N,Y,41.891650000000000,-87.617978100000000,220,574,1118,OGDEN,WELLS HS,63,160
MLS Listing,,Condo/Co-op,260 E Chestnut St #3501,Chicago,IL,60611,649999,3.0,2.0,CHI - Near North Side,1640.0,0,1965,114,396.0,1345.00,Active,,,https://www.redfin.com/IL/Chicago/260-E-Chestnut-St-60611/unit-3501/home/14118905,MRED as Distributed by MLS Grid,11854925.0,N,Y,41.898526300000000,-87.619667200000000,138,480,987,OGDEN,WELLS HS,48,150
MLS Listing,,Condo/Co-op,10 E Delaware Pl Unit 20D,Chicago,IL,60611,1199000,3.0,3.5,CHI - Near North Side,1960.0,0,2010,25,612.0,1794.00,Active,,,https://www.redfin.com/IL/Chicago/10-E-Delaware-Pl-60611/unit-20D/home/113097013,MRED as Distributed by MLS Grid,11959200,N,Y,41.899300900000000,-87.627931900000000,126,1000,394,OGDEN,WELLS HS,93,208
MLS Listing,,Condo/Co-op,179 E Lake Shore Dr #502,Chicago,IL,60611,850000,2.0,2.0,Drake Tower,1852.0,0,1928,5,459.0,2476.00,Active,,,https://www.redfin.com/IL/Chicago/179-E-Lake-Shore-Dr-60611/unit-502/home/105686188,MRED as Distributed by MLS Grid,11970674,N,Y,41.900630800000000,-87.622658100000000,45,908,853,OGDEN,WELLS HS,59,134
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 83E,Chicago,IL,60611,799000,1.0,1.5,Trump Tower Chicago,1017.0,0,2008,306,786.0,1310.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-83E/home/40369408,MRED as Distributed by MLS Grid,11751846,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,550 N Saint Clair St #1706,Chicago,IL,60611,950000,3.0,2.5,CHI - Near North Side,2100.0,0,2008,5,452.0,1575.00,Active,,,https://www.redfin.com/IL/Chicago/550-N-Saint-Clair-St-60611/unit-1706/home/45508432,MRED as Distributed by MLS Grid,11865212,N,Y,41.892299100000000,-87.622916900000000,380,381,576,OGDEN,WELLS HS,96,320
MLS Listing,,Condo/Co-op,250 E Pearson St #2801,Chicago,IL,60611,779000,2.0,2.5,CHI - Near North Side,1611.0,0,2003,26,484.0,1271.00,Active,February-4-2024 12:00 PM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/250-E-Pearson-St-60611/unit-2801/home/22915540,MRED as Distributed by MLS Grid,11958574,N,Y,41.897922500000000,-87.619332100000000,47,383,1002,OGDEN,WELLS HS,49,152
MLS Listing,,Condo/Co-op,450 E Waterside Dr #301,Chicago,IL,60601,639000,2.0,2.0,Chandler,1153.0,0,2007,3,554.0,785.00,Active,,,https://www.redfin.com/IL/Chicago/450-E-Waterside-Dr-60601/unit-301/home/26780626,MRED as Distributed by MLS Grid,11963877.0,N,Y,41.887105100000000,-87.615375400000000,188,1294,1336,OGDEN,WELLS HS,33,61
MLS Listing,,Condo/Co-op,200 E Pearson St Unit 6W,Chicago,IL,60611,899000,3.0,3.0,CHI - Near North Side,2300.0,0,1917,310,391.0,1748.00,Active,,,https://www.redfin.com/IL/Chicago/200-E-Pearson-St-60611/unit-6W/home/49749810,MRED as Distributed by MLS Grid,11749389,N,Y,41.897775700000000,-87.621607400000000,30,472,749,OGDEN,WELLS HS,64,200
MLS Listing,,Condo/Co-op,25 E Superior St #2702,Chicago,IL,60611,775000,2.0,2.0,CHI - Near North Side,1612.0,0,2003,27,481.0,1310.00,Active,,,https://www.redfin.com/IL/Chicago/25-E-Superior-St-60611/unit-2702/home/12695611,MRED as Distributed by MLS Grid,11957736,N,Y,41.895407400000000,-87.627228800000000,451,646,216,OGDEN,WELLS HS,109,348
MLS Listing,,Condo/Co-op,211 N Harbor Dr #1807,Chicago,IL,60601,550000,1.0,1.0,CHI - Loop,663.0,0,2022,33,830.0,435.00,Active,,,https://www.redfin.com/IL/Chicago/211-N-Harbor-Dr-60601/unit-1807/home/189046554,MRED as Distributed by MLS Grid,11951757,N,Y,41.886892400000000,-87.615752700000000,139,1315,1285,OGDEN,WELLS HS,35,67
MLS Listing,,Condo/Co-op,411 W Ontario St #710,Chicago,IL,60654,875000,3.0,3.0,Ontario Street Lofts,1820.0,0,1910,27,481.0,860.00,Active,,,https://www.redfin.com/IL/Chicago/411-W-Ontario-St-60654/unit-710/home/14103057,MRED as Distributed by MLS Grid,11949843,N,Y,41.892931400000000,-87.639819500000000,166,2053,718,OGDEN,WELLS HS,61,132
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 25C,Chicago,IL,60611,749000,2.0,2.0,CHI - Near North Side,1425.0,0,1972,6,526.0,1095.00,Active,,,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-25C/home/189548361,MRED as Distributed by MLS Grid,11966442,N,Y,41.897888400000000,-87.625193800000000,165,637,378,OGDEN,WELLS HS,93,246
MLS Listing,,Condo/Co-op,100 E Huron St #4204,Chicago,IL,60611,799000,3.0,2.5,Chicago Place,1942.0,0,1991,9,411.0,1467.00,Active,,,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-4204/home/14100939,MRED as Distributed by MLS Grid,11968353,N,Y,41.895034000000000,-87.625025600000000,390,395,427,OGDEN,WELLS HS,107,311
MLS Listing,,Condo/Co-op,474 N Lake Shore Dr #4810,Chicago,IL,60611,949900,2.0,2.5,CHI - Near North Side,2200.0,0,1991,327,432.0,1914.00,Active,,,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-Dr-60611/unit-4810/home/12588876,MRED as Distributed by MLS Grid,11736501,N,Y,41.890836700000000,-87.614590400000000,134,808,1500,OGDEN,WELLS HS,37,95
MLS Listing,,Condo/Co-op,33 W Ontario St Unit 44B,Chicago,IL,60654,814000,3.0,2.5,CHI - Near North Side,1900.0,0,2003,27,428.0,1850.00,Active,,,https://www.redfin.com/IL/Chicago/33-W-Ontario-St-60654/unit-44B/home/39557771,MRED as Distributed by MLS Grid,11957484,N,Y,41.893040900000000,-87.629271300000000,848,895,249,OGDEN,WELLS HS,105,381
MLS Listing,,Condo/Co-op,550 N Saint Clair St #2401,Chicago,IL,60611,925000,3.0,3.0,CHI - Near North Side,2150.0,0,2008,27,430.0,1713.00,Active,,,https://www.redfin.com/IL/Chicago/550-N-Saint-Clair-St-60611/unit-2401/home/64227014,MRED as Distributed by MLS Grid,11951112,N,Y,41.892299100000000,-87.622916900000000,380,381,576,OGDEN,WELLS HS,96,320
MLS Listing,,Condo/Co-op,100 E Huron #3601,Chicago,IL,60611,750000,2.0,2.5,CHI - Near North Side,2100.0,0,1991,361,357.0,1760.00,Active,,,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-3601/home/14099822,MRED as Distributed by MLS Grid,11714919,N,Y,41.895034000000000,-87.625025600000000,390,395,427,OGDEN,WELLS HS,107,311
MLS Listing,,Condo/Co-op,600 N Fairbanks Ct #2107,Chicago,IL,60611,625000,2.0,2.0,CHI - Near North Side,1185.0,0,2007,6,527.0,873.00,Active,,,https://www.redfin.com/IL/Chicago/600-N-Fairbanks-Ct-60611/unit-2107/home/13091428,MRED as Distributed by MLS Grid,11969899.0,N,Y,41.892873500000000,-87.620759900000000,301,275,828,OGDEN,WELLS HS,87,252
MLS Listing,,Condo/Co-op,111 E Chestnut St Unit 51C,Chicago,IL,60611,550000,2.0,2.0,CHI - Near North Side,1425.0,0,1972,192,386.0,1367.00,Active,,,https://www.redfin.com/IL/Chicago/111-E-Chestnut-St-60611/unit-51C/home/186229004,MRED as Distributed by MLS Grid,11844297,N,Y,41.897888400000000,-87.625193800000000,165,637,378,OGDEN,WELLS HS,93,246
MLS Listing,,Condo/Co-op,400 W Ontario St #803,Chicago,IL,60654,650000,2.0,2.5,CHI - Near North Side,1800.0,0,2004,6,361.0,1145.00,Active,,,https://www.redfin.com/IL/Chicago/400-W-Ontario-St-60654/unit-803/home/12766618,MRED as Distributed by MLS Grid,11872973.0,N,Y,41.893400700000000,-87.638723000000000,289,1924,592,OGDEN,WELLS HS,58,160
MLS Listing,,Condo/Co-op,21 E Huron St #1505,Chicago,IL,60611,860000,2.0,2.0,The Pinnacle,1555.0,0,2005,31,553.0,1339.00,Active,,,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-1505/home/12638462,MRED as Distributed by MLS Grid,11956054,N,Y,41.894510400000000,-87.627113900000000,583,623,344,OGDEN,WELLS HS,110,370
MLS Listing,,Condo/Co-op,250 E Pearson St #1201,Chicago,IL,60611,750000,2.0,2.5,CHI - Near North Side,1931.0,0,2004,31,388.0,1247.00,Active,,,https://www.redfin.com/IL/Chicago/250-E-Pearson-St-60611/unit-1201/home/12682218,MRED as Distributed by MLS Grid,11955642,N,Y,41.897922500000000,-87.619332100000000,47,383,1002,OGDEN,WELLS HS,49,152
MLS Listing,,Condo/Co-op,175 E Delaware Pl Unit 4720-22,Chicago,IL,60611,589000,2.0,2.0,CHI - Near North Side,1750.0,0,1969,195,337.0,1565.00,Active,,,https://www.redfin.com/IL/Chicago/175-E-Delaware-Pl-60611/unit-4720-22/home/186195725,MRED as Distributed by MLS Grid,11839414,N,Y,41.898944400000000,-87.622794500000000,209,662,689,OGDEN,WELLS HS,69,180
MLS Listing,,Condo/Co-op,900 N Lake Shore Dr #602,Chicago,IL,60611,825000,3.0,2.5,CHI - Near North Side,2900.0,0,1955,368,284.0,2277.00,Active,,,https://www.redfin.com/IL/Chicago/900-N-Lake-Shore-Dr-60611/unit-602/home/14120675,MRED as Distributed by MLS Grid,11697103,N,Y,41.899493300000000,-87.619581700000000,118,617,1045,OGDEN,WELLS HS,43,118
MLS Listing,,Condo/Co-op,363 E Wacker Dr #3105,Chicago,IL,60601,939000,1.0,1.5,CHI - Loop,1126.0,0,2020,397,834.0,668.00,Active,,,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-3105/home/104423734,MRED as Distributed by MLS Grid,11694741,N,Y,41.887450800000000,-87.617459800000000,141,1164,1159,OGDEN,WELLS HS,54,140
MLS Listing,,Condo/Co-op,550 N Kingsbury St #110,Chicago,IL,60654,529000,2.0,2.0,River Bank Lofts,1500.0,0,1910,202,353.0,690.00,Active,,,https://www.redfin.com/IL/Chicago/550-N-Kingsbury-St-60654/unit-110/home/14101989,MRED as Distributed by MLS Grid,11834022,N,Y,41.891911700000000,-87.640706100000000,193,2174,772,OGDEN,WELLS HS,53,120
MLS Listing,,Condo/Co-op,401 N Wabash Ave #2738,Chicago,IL,60611,595000,1.0,2.0,CHI - Near North Side,1220.0,0,2008,207,488.0,2903.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-2738/home/21812606,MRED as Distributed by MLS Grid,11829349,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,950 N Michigan Ave #4101,Chicago,IL,60611,799000,1.0,1.5,CHI - Near North Side,1560.0,0,1984,510,512.0,1178.00,Active,,,https://www.redfin.com/IL/Chicago/950-N-Michigan-Ave-60611/unit-4101/home/172484058,MRED as Distributed by MLS Grid,11627510,N,Y,41.900457000000000,-87.624671000000000,106,940,688,OGDEN,WELLS HS,80,149
MLS Listing,,Condo/Co-op,161 E Chicago Ave Unit 53H,Chicago,IL,60611,799000,1.0,1.5,Olympia Centre,1456.0,0,1985,32,549.0,1387.00,Active,,,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-53H/home/14098181,MRED as Distributed by MLS Grid,11955302,N,Y,41.896416200000000,-87.623383700000000,117,339,535,OGDEN,WELLS HS,91,254
MLS Listing,,Condo/Co-op,225 N Columbus Dr #6308,Chicago,IL,60601,775000,2.0,2.0,CHI - Loop,1547.0,0,2009,32,501.0,1325.00,Active,February-4-2024 02:00 PM,February-4-2024 03:30 PM,https://www.redfin.com/IL/Chicago/225-N-Columbus-Dr-60601/unit-6308/home/40380506,MRED as Distributed by MLS Grid,11955087,N,Y,41.886462300000000,-87.620102600000000,113,1230,833,OGDEN,WELLS HS,65,201
MLS Listing,,Condo/Co-op,401 N Wabash Ave #1842,Chicago,IL,60611,775000,1.0,2.0,CHI - Near North Side,1223.0,0,2008,1747,634.0,3164.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-1842/home/54212255,MRED as Distributed by MLS Grid,10355019,N,Y,41.889047800000000,-87.626931600000000,753,1028,409,OGDEN,WELLS HS,107,420
MLS Listing,,Condo/Co-op,230 E Delaware Pl Unit 6W,Chicago,IL,60611,699000,3.0,2.5,CHI - Near North Side,2550.0,0,1916,128,274.0,2406.00,Active,,,https://www.redfin.com/IL/Chicago/230-E-Delaware-Pl-60611/unit-6W/home/14120295,MRED as Distributed by MLS Grid,11897286.0,N,Y,41.899458400000000,-87.620680000000000,230,651,933,OGDEN,WELLS HS,51,135
MLS Listing,,Condo/Co-op,545 N Dearborn St Unit W3404,Chicago,IL,60654,795000,2.0,2.5,CHI - Near North Side,2316.0,0,2003,33,343.0,2493.00,Active,,,https://www.redfin.com/IL/Chicago/545-N-Dearborn-St-60654/unit-W3404/home/26813968,MRED as Distributed by MLS Grid,11954625,N,Y,41.892138000000000,-87.629364900000000,980,949,166,OGDEN,WELLS HS,106,403
MLS Listing,,Condo/Co-op,240 E Illinois St #1002,Chicago,IL,60611,675000,1.0,1.5,CHI - Near North Side,1025.0,0,2008,128,659.0,916.00,Active,,,https://www.redfin.com/IL/Chicago/240-E-Illinois-St-60611/unit-1002/home/39557922,MRED as Distributed by MLS Grid,11897213.0,N,Y,41.891154600000000,-87.621037700000000,115,521,781,OGDEN,WELLS HS,86,264
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 67C,Chicago,IL,60611,545000,1.0,1.5,CHI - Near North Side,938.0,0,2008,262,581.0,991.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-67C/home/40378957,MRED as Distributed by MLS Grid,11787165,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,757 N Orleans St #612,Chicago,IL,60654,570000,2.0,2.0,CHI - Near North Side,1248.0,0,2008,50,457.0,649.00,Active,,,https://www.redfin.com/IL/Chicago/757-N-Orleans-St-60654/unit-612/home/52637664,MRED as Distributed by MLS Grid,11948120,N,Y,41.896301400000000,-87.636563500000000,251,1693,99,OGDEN,WELLS HS,68,127
MLS Listing,,Condo/Co-op,405 N Wabash Ave #2313,Chicago,IL,60611,534900,2.0,1.0,River Plaza,,0,0,51,,847.00,Active,,,https://www.redfin.com/IL/Chicago/405-N-Wabash-Ave-60611/unit-2313/home/14098863,MRED as Distributed by MLS Grid,11947918,N,Y,41.889722200000000,-87.625772200000000,618,872,383,OGDEN,WELLS HS,104,395
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 46C,Chicago,IL,60611,535000,1.0,1.5,CHI - Near North Side,1071.0,0,2008,281,500.0,931.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-46C/home/39565557,MRED as Distributed by MLS Grid,11764573,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,25 E Superior St #603,Chicago,IL,60611,579000,2.0,2.0,CHI - Near North Side,1265.0,0,2002,295,458.0,778.00,Active,,,https://www.redfin.com/IL/Chicago/25-E-Superior-St-60611/unit-603/home/12695988,MRED as Distributed by MLS Grid,11760297,N,Y,41.895407400000000,-87.627228800000000,451,646,216,OGDEN,WELLS HS,109,348
MLS Listing,,Condo/Co-op,237 E Delaware Pl Unit 7A,Chicago,IL,60611,649000,3.0,2.5,CHI - Near North Side,3000.0,0,1924,10,216.0,4553.00,Active,,,https://www.redfin.com/IL/Chicago/237-E-Delaware-Pl-60611/unit-7A/home/45406609,MRED as Distributed by MLS Grid,11915951.0,N,Y,41.899072600000000,-87.620604800000000,222,595,916,OGDEN,WELLS HS,51,146
MLS Listing,,Condo/Co-op,401 E Ontario St #3901,Chicago,IL,60611,650000,3.0,2.0,CHI - Near North Side,1850.0,0,1990,10,351.0,1656.00,Active,February-4-2024 01:00 PM,February-4-2024 02:30 PM,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-3901/home/12764172,MRED as Distributed by MLS Grid,11959046.0,N,Y,41.893211000000000,-87.616401000000000,235,400,1314,OGDEN,WELLS HS,56,122
MLS Listing,,Condo/Co-op,505 N Mcclurg Ct #2503,Chicago,IL,60611,1160000,3.0,2.0,Parkview Condominiums,1803.0,0,2008,26,643.0,1398.00,Active,,,https://www.redfin.com/IL/Chicago/505-N-McClurg-Ct-60611/unit-2503/home/39644820,MRED as Distributed by MLS Grid,11955110,N,Y,41.891524700000000,-87.617326600000000,279,602,1190,OGDEN,WELLS HS,59,145
MLS Listing,,Condo/Co-op,155 N Harbor Dr #1711,Chicago,IL,60601,650000,1.0,2.0,Harbor Point,1400.0,0,1974,133,464.0,1047.00,Active,,,https://www.redfin.com/IL/Chicago/155-N-Harbor-Dr-60601/unit-1711/home/14093812,MRED as Distributed by MLS Grid,11892895.0,N,Y,41.884895100000000,-87.615398200000000,86,1606,1227,OGDEN,WELLS HS,21,46
MLS Listing,,Condo/Co-op,400 N Lasalle St #4402,Chicago,IL,60654,580000,2.0,2.0,CHI - Near North Side,1271.0,0,2002,59,456.0,1193.00,Active,,,https://www.redfin.com/IL/Chicago/400-N-La-Salle-Dr-60654/unit-4402/home/12604161,MRED as Distributed by MLS Grid,11942928,N,Y,41.889770700000000,-87.632924400000000,1058,1462,167,OGDEN,WELLS HS,85,360
MLS Listing,,Condo/Co-op,400 N Orleans St Unit C,Chicago,IL,60610,1250000,3.0,4.5,CHI - Near North Side,4000.0,0,2008,1,313.0,1150.00,Active,,,https://www.redfin.com/IL/Chicago/400-N-Orleans-St-60654/unit-C/home/26813985,MRED as Distributed by MLS Grid,11973363,N,Y,41.889336700000000,-87.637184700000000,648,1914,362,OGDEN,WELLS HS,60,253
MLS Listing,,Condo/Co-op,501 N Clinton St #1503,Chicago,IL,60654,1125000,3.0,2.5,CHI - West Town,2355.0,0,2001,2,478.0,1934.00,Active,,,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-1503/home/12640312,MRED as Distributed by MLS Grid,11924934,N,Y,41.890989500000000,-87.642270200000000,301,2373,591,OGDEN,WELLS HS,50,109
MLS Listing,,Condo/Co-op,401 N Wabash Ave Unit 40L,Chicago,IL,60611,720000,1.0,1.5,Trump Tower Chicago,1048.0,0,2008,142,687.0,1033.00,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-40L/home/40377340,MRED as Distributed by MLS Grid,11886680.0,N,Y,41.888801200000000,-87.626309400000000,690,1021,468,OGDEN,WELLS HS,108,401
MLS Listing,,Condo/Co-op,132 E Delaware Pl #5405,Chicago,IL,60611,619000,1.0,1.5,CHI - Near North Side,1470.0,0,1988,143,421.0,1260.00,Active,,,https://www.redfin.com/IL/Chicago/132-E-Delaware-Pl-60611/unit-5405/home/14119834,MRED as Distributed by MLS Grid,11885542.0,N,Y,41.899492200000000,-87.625110900000000,196,831,543,OGDEN,WELLS HS,91,186
MLS Listing,,Townhouse,925 N Willard Ct Unit 2E,Chicago,IL,60642,590000,2.0,2.0,CHI - West Town,2200.0,0,1998,62,268.0,215.00,Active,,,https://www.redfin.com/IL/Chicago/925-N-Willard-Ct-60642/unit-2E/home/13114525,MRED as Distributed by MLS Grid,11940995,N,Y,41.898992000000000,-87.658380900000000,245,2830,561,OGDEN,WELLS HS,32,29
MLS Listing,,Condo/Co-op,474 N Lake Shore Dr #4808,Chicago,IL,60611,590000,3.0,2.5,CHI - Near North Side,1600.0,0,1991,62,369.0,1574.00,Active,,,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-DR-60611/unit-4808/home/183787845,MRED as Distributed by MLS Grid,11941520,N,Y,41.891010600000000,-87.614687300000000,160,780,1487,OGDEN,WELLS HS,37,94
MLS Listing,,Condo/Co-op,435 W Erie St #1306,Chicago,IL,60654,534000,2.0,2.0,CHI - Near North Side,,0,1999,62,,781.00,Active,,,https://www.redfin.com/IL/Chicago/435-W-Erie-St-60654/unit-1306/home/12738036,MRED as Distributed by MLS Grid,11939913,N,Y,41.893798000000000,-87.640107000000000,161,2073,642,OGDEN,WELLS HS,60,121
MLS Listing,,Condo/Co-op,363 E Wacker Dr #5905,Chicago,IL,60601,2202599,3.0,3.0,CHI - Loop,2049.0,0,2020,119,1075.0,1636.00,Active,,,https://www.redfin.com/IL/Chicago/363-E-Wacker-Dr-60601/unit-5905/home/105413733,MRED as Distributed by MLS Grid,11903971,N,Y,41.887450800000000,-87.617459800000000,141,1164,1159,OGDEN,WELLS HS,54,140
