Unnamed: 0,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
1155,Condo/Co-op,850 E 82nd St #3,Chicago,60619.0,49000.0,CHI - Chatham,2025.42278203724,1926.0,11970740,41.7459748,-87.6030559,839.0,2630.0,2550.0,24.0,1.0
1156,Condo/Co-op,8136 S Drexel Ave #3,Chicago,60619.0,84900.0,CHI - Chatham,975.0,1924.0,11967872.0,41.7464389,-87.6029739,821.0,2579.0,2542.0,24.0,1.0
1157,Condo/Co-op,8158 S Drexel Ave #2,Chicago,60619.0,63500.0,CHI - Chatham,1027.0,1924.0,11963404.0,41.7460969,-87.6029644,844.0,2611.0,2555.0,24.0,1.0
1158,Multi-Family,8138 S Ingleside Ave,Chicago,60619.0,137600.0,CHI - Chatham,2025.42278203724,1927.0,11889901,41.7464605,-87.601695,705.0,2468.0,2680.0,25.0,1.0
1160,Multi-Family,8049 S Ellis Ave,Chicago,60619.0,200000.0,CHI - Chatham,2025.42278203724,1921.0,11971593,41.7480902,-87.5999545,406.0,2163.0,2829.0,25.0,2.0
1161,Multi-Family,7944 S Drexel Ave,Chicago,60619.0,325000.0,CHI - Chatham,2025.42278203724,1923.0,11947087,41.7499654,-87.6029676,507.0,2280.0,2473.0,28.0,3.0
1162,Multi-Family,7948 S Drexel Ave,Chicago,60619.0,249900.0,CHI - Chatham,2025.42278203724,1923.0,11653752,41.7498583,-87.6029579,522.0,2287.0,2475.0,28.0,3.0
1163,Multi-Family,8132-34 S Maryland Ave,Chicago,60619.0,335000.0,CHI - Chatham,2025.42278203724,1929.0,11898341,41.746586,-87.6040868,917.0,2662.0,2416.0,28.0,1.0
1164,Multi-Family,8120 S Ingleside Ave,Chicago,60619.0,425000.0,CHI - Chatham,2025.42278203724,1922.0,11840068,41.7470043,-87.6017469,661.0,2420.0,2657.0,25.0,1.0
1167,Multi-Family,4223 W Monroe St,Chicago,60624.0,189900.0,CHI - West Garfield Park,2025.42278203724,1891.0,11928766,41.8795256,-87.7315366,612.0,2072.0,1070.0,44.0,2.0
1168,Multi-Family,4248 W Monroe St,Chicago,60624.0,225000.0,CHI - West Garfield Park,2025.42278203724,1904.0,11970252,41.8799258,-87.7324672,666.0,2091.0,1136.0,41.0,2.0
1169,Multi-Family,4647 W Monroe St,Chicago,60644.0,299900.0,CHI - Austin,2025.42278203724,1909.0,11966901,41.8790295,-87.7422543,339.0,2587.0,1152.0,52.0,1.0
1170,Multi-Family,4121 W Wilcox St,Chicago,60624.0,520000.0,CHI - West Garfield Park,2025.42278203724,1902.0,11968275,41.878643,-87.7289704,444.0,1929.0,803.0,50.0,2.0
1171,Multi-Family,4316 W Adams St,Chicago,60624.0,699900.0,CHI - West Garfield Park,2025.42278203724,1954.5356613756617,11966455.0,41.8780526,-87.7336533,779.0,2391.0,1090.0,45.0,2.0
1172,Multi-Family,4655 W Monroe St,Chicago,60644.0,1199000.0,CHI - Austin,2025.42278203724,1925.0,11803590,41.8789407,-87.7424496,333.0,2562.0,1137.0,52.0,1.0
1173,Multi-Family,421 S Kilbourn Ave,Chicago,60624.0,99000.0,CHI - West Garfield Park,2025.42278203724,1954.5356613756617,11704259.0,41.8744656,-87.7374416,407.0,2815.0,961.0,49.0,1.0
1178,Multi-Family,4120 W Gladys Ave,Chicago,60624.0,159900.0,CHI - West Garfield Park,2025.42278203724,1905.0,11959438,41.8764112,-87.7288989,726.0,1866.0,525.0,53.0,1.0
1180,Multi-Family,1315 S Lawndale Ave,Chicago,60623.0,90000.0,CHI - North Lawndale,2025.42278203724,1908.0,11810399.0,41.8639902,-87.7175118,123.0,1811.0,1523.0,48.0,3.0
1183,Multi-Family,3918 W Fillmore St,Chicago,60624.0,225000.0,CHI - North Lawndale,2025.42278203724,1903.0,11861886,41.8682287,-87.7235777,384.0,1664.0,876.0,37.0,1.0
1185,Multi-Family,3843 W Fillmore St,Chicago,60624.0,349900.0,CHI - North Lawndale,2025.42278203724,1905.0,11965080,41.8678402,-87.7219756,449.0,1574.0,991.0,34.0,2.0
1186,Multi-Family,3917 W Grenshaw St,Chicago,60624.0,334900.0,CHI - North Lawndale,2025.42278203724,1915.0,11824372,41.8669399,-87.7235147,576.0,1790.0,1065.0,34.0,1.0
1187,Multi-Family,1315 S Millard Ave,Chicago,60623.0,430000.0,CHI - North Lawndale,2025.42278203724,1908.0,11966261,41.8639629,-87.7163013,42.0,1776.0,1499.0,41.0,3.0
1190,Multi-Family,1500 S Lawndale Ave,Chicago,60623.0,669899.0,CHI - North Lawndale,2025.42278203724,1911.0,11972530.0,41.8606655,-87.7180505,289.0,2303.0,1058.0,46.0,2.0
1191,Single Family Residential,5618 S Hoyne Ave,Chicago,60636.0,100000.0,CHI - West Englewood,1165.0,1915.0,11811039.0,41.7914651,-87.6769396,611.0,3746.0,2127.0,41.0,0.0
1193,Single Family Residential,5532 S Seeley Ave,Chicago,60636.0,49900.0,CHI - West Englewood,792.0,1909.0,11964432,41.7925324,-87.6757355,701.0,3949.0,2037.0,40.0,0.0
1196,Single Family Residential,5756 S Paulina St,Chicago,60636.0,195000.0,CHI - West Englewood,1836.0,1929.0,11960397,41.7887122,-87.6671385,166.0,4051.0,1503.0,40.0,1.0
1197,Multi-Family,5613 S Wood St,Chicago,60636.0,174900.0,CHI - West Englewood,2025.42278203724,1916.0,11718991,41.7917168,-87.6691387,619.0,4246.0,1995.0,43.0,1.0
1203,Multi-Family,4217 S Wells St,Chicago,60609.0,115000.0,CHI - Fuller Park,2025.42278203724,1954.5356613756617,11869813,41.8176386,-87.6320475,471.0,3031.0,1097.0,42.0,2.0
1205,Single Family Residential,506 W 43rd Pl,Chicago,60609.0,365000.0,CHI - New City,1803.0,1870.0,11909589.0,41.815594,-87.6388038,488.0,3400.0,1169.0,31.0,4.0
1207,Single Family Residential,4322 N Kimball Ave,Chicago,60618.0,595000.0,CHI - Irving Park,1200.0,1918.0,11967206,41.9601081,-87.713368,1068.0,2281.0,1028.0,36.0,14.0
1208,Single Family Residential,4109 N Central Park Ave,Chicago,60618.0,388000.0,CHI - Irving Park,1000.0,1900.0,11947707.0,41.9559424,-87.7175887,674.0,2668.0,1296.0,38.0,9.0
1209,Multi-Family,4205 N Bernard St,Chicago,60618.0,775000.0,CHI - Irving Park,2025.42278203724,1901.0,11954525,41.9577685,-87.7140097,1157.0,2410.0,1372.0,37.0,15.0
1210,Single Family Residential,4215 N Saint Louis Ave,Chicago,60618.0,1150000.0,CHI - Irving Park,2800.0,1906.0,11957068,41.9579485,-87.7152404,1061.0,2538.0,1412.0,39.0,14.0
1213,Condo/Co-op,3105 W Lawrence Ave #3,Chicago,60625.0,165000.0,CHI - Albany Park,600.0,1924.0,11922666,41.9682994,-87.7062482,386.0,1376.0,439.0,25.0,22.0
1214,Condo/Co-op,4914 N Kedzie Ave Unit 1W,Chicago,60625.0,190000.0,North Park Village,800.0,1954.5356613756617,11961327,41.97088,-87.7090246,380.0,1388.0,637.0,39.0,25.0
1215,Condo/Co-op,3253 W Lawrence Ave Unit 3C,Chicago,60625.0,177000.0,CHI - Albany Park,2025.42278203724,1920.0,11937155,41.9683409,-87.7105546,663.0,1732.0,294.0,33.0,21.0
1216,Condo/Co-op,4941 N Saint Louis Ave Unit 1N,Chicago,60625.0,179999.0,CHI - Albany Park,857.0,1954.5356613756617,11933247,41.9715578,-87.7155466,397.0,2033.0,606.0,47.0,20.0
1217,Multi-Family,3310 W Eastwood Ave,Chicago,60625.0,899000.0,CHI - Albany Park,2025.42278203724,1954.5356613756617,11941190,41.9657492,-87.7113727,1028.0,2049.0,287.0,42.0,26.0
1218,Multi-Family,4739 N Albany Ave,Chicago,60625.0,569000.0,CHI - Albany Park,2025.42278203724,1913.0,11892289,41.9678255,-87.7057103,369.0,1391.0,435.0,26.0,25.0
1221,Single Family Residential,5447 N Nagle Ave,Chicago,60630.0,459000.0,CHI - Jefferson Park,2600.0,1975.0,11955050,41.980655,-87.7875019,889.0,3087.0,2394.0,37.0,4.0
1222,Single Family Residential,5846 N Mobile Ave,Chicago,60646.0,449900.0,CHI - Norwood Park,2025.42278203724,1924.0,11963289,41.9878911,-87.7855154,87.0,3155.0,2733.0,26.0,5.0
1223,Multi-Family,5632 N Marmora Ave,Chicago,60646.0,549999.0,CHI - Jefferson Park,2025.42278203724,1921.0,11966476,41.9839166,-87.7759201,679.0,4248.0,2599.0,19.0,6.0
1224,Single Family Residential,6149 N Meade Ave,Chicago,60646.0,525000.0,CHI - Norwood Park,1400.0,1949.0,11967377,41.9933806,-87.7801092,119.0,3869.0,3607.0,9.0,7.0
1225,Single Family Residential,5245 N Austin Ave,Chicago,60630.0,489000.0,CHI - Jefferson Park,2000.0,1964.0,11946697,41.9770076,-87.777861,41.0,4102.0,2117.0,23.0,8.0
1227,Single Family Residential,6023 N Menard Ave,Chicago,60646.0,595000.0,CHI - Jefferson Park,2226.0,1936.0,11961628,41.9910061,-87.7723855,640.0,4650.0,3308.0,11.0,2.0
1229,Single Family Residential,5700 N Merrimac Ave,Chicago,60646.0,510000.0,CHI - Norwood Park,1672.0,1951.0,11953733,41.9848812,-87.7843074,549.0,3304.0,2763.0,28.0,1.0
1231,Single Family Residential,5726 N Mobile Ave,Chicago,60646.0,549900.0,CHI - Norwood Park,2100.0,1912.0,11953919,41.9855627,-87.785537,435.0,3159.0,2645.0,28.0,1.0
1233,Single Family Residential,944 N Lawler Ave,Chicago,60651.0,205000.0,CHI - Austin,1734.0,1954.5356613756617,11963746,41.8981048,-87.7523736,799.0,3759.0,1662.0,48.0,3.0
1234,Multi-Family,1113 N Lawler Ave,Chicago,60651.0,306000.0,CHI - Austin,2025.42278203724,1922.0,11959536,41.9009537,-87.7517673,479.0,3847.0,2093.0,46.0,1.0
1235,Multi-Family,1019 N Leamington Ave,Chicago,60651.0,285000.0,CHI - Austin,2025.42278203724,1918.0,11951749,41.8992314,-87.7541985,733.0,4004.0,1807.0,45.0,3.0
1236,Multi-Family,4819 W Rice St,Chicago,60651.0,425000.0,CHI - Austin,2025.42278203724,1909.0,11957101,41.8957365,-87.7467109,630.0,3054.0,1397.0,29.0,0.0
1237,Multi-Family,4918 W Iowa St,Chicago,60651.0,405000.0,Austin Village,2025.42278203724,1910.0,11971566,41.8969945,-87.7491225,838.0,3364.0,1609.0,44.0,2.0
1238,Multi-Family,938 N Leclaire Ave,Chicago,60651.0,418900.0,CHI - Austin,2025.42278203724,1916.0,11963479,41.8979331,-87.7535079,748.0,3872.0,1619.0,46.0,3.0
1239,Multi-Family,1121 N Leclaire Ave,Chicago,60651.0,449900.0,CHI - Austin,2025.42278203724,1925.0,11941906,41.901183,-87.7530162,443.0,3988.0,2108.0,41.0,1.0
1240,Single Family Residential,1048 N Lawler Ave,Chicago,60651.0,399000.0,CHI - Austin,1638.0,1914.0,11918067,41.9000837,-87.7523207,608.0,3853.0,1955.0,45.0,3.0
1241,Multi-Family,1053 N Leamington Ave,Chicago,60651.0,529900.0,CHI - Austin,2025.42278203724,2023.0,11953578,41.9002407,-87.7542753,582.0,4064.0,1957.0,40.0,3.0
1243,Single Family Residential,3010 S Loomis St,Chicago,60608.0,330000.0,CHI - Bridgeport,1480.0,1895.0,11963891,41.8393162,-87.6558278,149.0,4002.0,1055.0,24.0,10.0
1244,Single Family Residential,2942 S Lyman St,Chicago,60608.0,349000.0,CHI - Bridgeport,2350.0,1900.0,11877906,41.8408755,-87.6539705,132.0,3742.0,1111.0,34.0,10.0
1245,Multi-Family,948 W 31st Pl,Chicago,60608.0,435000.0,CHI - Bridgeport,2025.42278203724,1898.0,11874061,41.8373665,-87.6506494,242.0,3557.0,1452.0,29.0,15.0
1246,Multi-Family,2956 S Farrell St,Chicago,60608.0,374900.0,CHI - Bridgeport,2025.42278203724,1917.0,11887781.0,41.8395986,-87.6522363,160.0,3607.0,1183.0,36.0,14.0
1248,Single Family Residential,2514 S Stark St,Chicago,60608.0,759000.0,CHI - Bridgeport,2960.0,2023.0,11920286,41.845695,-87.654445,442.0,3693.0,726.0,20.0,4.0
1249,Single Family Residential,2526 S Stark St,Chicago,60608.0,769000.0,CHI - Bridgeport,2960.0,2023.0,11920282,41.845491,-87.654028,386.0,3648.0,690.0,20.0,4.0
1250,Townhouse,2918 S Hillock St,Chicago,60608.0,639900.0,CHI - Bridgeport,2200.0,2022.0,11955308.0,41.841928,-87.663756,118.0,4210.0,422.0,24.0,5.0
1251,Townhouse,2619 S Throop St Unit A,Chicago,60608.0,599000.0,CHI - Bridgeport,2000.0,2024.0,11956117,41.8452428,-87.6550679,456.0,3766.0,811.0,19.0,3.0
1252,Townhouse,3124 S Benson St #5,Chicago,60608.0,669900.0,CHI - Bridgeport,2000.0,2022.0,11955113.0,41.8369779,-87.6607982,600.0,4635.0,615.0,31.0,4.0
1253,Single Family Residential,2933 S Lyman St,Chicago,60608.0,749000.0,CHI - Bridgeport,2850.0,2023.0,11955892,41.840741,-87.6533681,149.0,3682.0,1090.0,34.0,12.0
1254,Single Family Residential,2569 S Hillock Ave,Chicago,60608.0,699000.0,CHI - Bridgeport,3000.0,2020.0,11893712.0,41.8456561,-87.6553427,516.0,3793.0,824.0,17.0,2.0
1255,Multi-Family,2815 S Short St,Chicago,60608.0,549000.0,CHI - Bridgeport,2025.42278203724,1890.0,11942787,41.842843,-87.6602198,145.0,4171.0,770.0,29.0,3.0
1256,Multi-Family,5427 S Carpenter St,Chicago,60609.0,85000.0,CHI - New City,2025.42278203724,1903.0,11971220.0,41.7952187,-87.6509934,443.0,3192.0,2207.0,47.0,0.0
1260,Single Family Residential,5738 S Morgan St,Chicago,60621.0,46900.0,CHI - Englewood,1400.0,1890.0,11957867,41.789449,-87.650364,425.0,2523.0,1709.0,53.0,0.0
1262,Multi-Family,5742 S Peoria St,Chicago,60621.0,159000.0,CHI - Englewood,2025.42278203724,1907.0,11920051,41.789358,-87.6478042,483.0,2303.0,1599.0,52.0,0.0
1263,Single Family Residential,1016 W 57th St,Chicago,60621.0,219953.0,CHI - Englewood,2025.42278203724,1954.5356613756617,11942562,41.7907745,-87.6506177,402.0,2675.0,1901.0,54.0,0.0
1264,Single Family Residential,5610 S Peoria St,Chicago,60621.0,165000.0,CHI - Englewood,1772.0,1900.0,11939316,41.7919986,-87.6478042,128.0,2594.0,1921.0,52.0,0.0
1265,Multi-Family,552 N Leclaire Ave,Chicago,60644.0,190000.0,CHI - Austin,2025.42278203724,1915.0,11649427,41.8909035,-87.7532868,306.0,3029.0,590.0,31.0,2.0
1269,Condo/Co-op,5424 W Ferdinand St #301,Chicago,60644.0,80000.0,CHI - Austin,800.0,1970.0,11935535.0,41.889193,-87.76128,50.0,2562.0,556.0,35.0,1.0
1270,Single Family Residential,611 N Long Ave,Chicago,60644.0,319900.0,CHI - Austin,2400.0,1900.0,11927397,41.8915536,-87.7602672,403.0,2925.0,864.0,40.0,2.0
1271,Single Family Residential,5338 W Ferdinand St,Chicago,60644.0,345000.0,CHI - Austin,2027.0,1881.0,11935841,41.8890592,-87.7594499,119.0,2570.0,572.0,35.0,2.0
1272,Single Family Residential,559 N Long Ave,Chicago,60644.0,299999.0,CHI - Austin,1212.0,1915.0,11953351,41.8906263,-87.7602009,266.0,2789.0,776.0,36.0,2.0
1273,Single Family Residential,818 N Lorel Ave,Chicago,60651.0,365000.0,CHI - Austin,1538.0,1908.0,11959687.0,41.8955666,-87.7595872,652.0,3530.0,1357.0,41.0,2.0
1276,Multi-Family,8242 S May St,Chicago,60620.0,180000.0,CHI - Auburn Gresham,2025.42278203724,1923.0,11971653,41.7437716,-87.6526786,637.0,5631.0,3218.0,16.0,2.0
1292,Single Family Residential,5045 S May St,Chicago,60609.0,99000.0,CHI - New City,2025.42278203724,1894.0,11956773.0,41.80195,-87.6536339,388.0,4179.0,2685.0,35.0,2.0
1293,Single Family Residential,5258 S Morgan St,Chicago,60609.0,220000.0,CHI - New City,1100.0,1952.0,11945148,41.79799,-87.650443,491.0,3489.0,2180.0,57.0,2.0
1294,Multi-Family,5219 S Peoria St,Chicago,60609.0,260000.0,CHI - New City,2025.42278203724,1922.0,11789458,41.799109,-87.6475115,257.0,3467.0,1901.0,47.0,2.0
1335,Single Family Residential,4805 S Princeton Ave,Chicago,60609.0,39000.0,CHI - Fuller Park,960.0,1888.0,11944678,41.8070435,-87.6330885,487.0,2258.0,543.0,39.0,0.0
1336,Multi-Family,5000 S Princeton Ave,Chicago,60609.0,45000.0,CHI - Fuller Park,2025.42278203724,1954.5356613756617,11920283,41.8035098,-87.6335241,740.0,2213.0,1057.0,33.0,0.0
1338,Single Family Residential,5353 S Princeton Ave,Chicago,60609.0,149900.0,CHI - Fuller Park,814.0,1883.0,11959185,41.796672,-87.6328001,213.0,2308.0,261.0,42.0,2.0
1340,Multi-Family,5144 S Princeton Ave,Chicago,60609.0,125000.0,CHI - Fuller Park,2025.42278203724,1883.0,11868941,41.8004806,-87.633424,705.0,2221.0,797.0,35.0,1.0
1341,Multi-Family,4858 S Princeton Ave,Chicago,60609.0,270000.0,CHI - Fuller Park,2025.42278203724,1889.0,11967183,41.8056051,-87.6334644,588.0,2246.0,757.0,38.0,0.0
1342,Multi-Family,5222 S Wells St,Chicago,60609.0,585000.0,CHI - Fuller Park,2025.42278203724,1890.0,11965330,41.7992876,-87.6322305,569.0,2125.0,590.0,42.0,1.0
1345,Single Family Residential,5654 S Princeton Ave,Chicago,60621.0,239000.0,CHI - Englewood,1360.0,1962.0,11907683,41.7910817,-87.6330966,38.0,1872.0,682.0,52.0,2.0
1351,Multi-Family,4110 S Western Ave,Chicago,60609.0,300000.0,CHI - Brighton Park,2025.42278203724,1900.0,11960997,41.8189064,-87.6850514,635.0,5611.0,1667.0,22.0,6.0
1352,Single Family Residential,4752 S Campbell Ave,Chicago,60632.0,350000.0,CHI - Brighton Park,1400.0,1948.0,11971818,41.8068928,-87.6870998,61.0,5661.0,473.0,35.0,3.0
1359,Condo/Co-op,4800 S Lake Park Ave Unit 707A,Chicago,60615.0,35000.0,CHI - Kenwood,2025.42278203724,1970.0,11973143,41.8074754,-87.5913704,213.0,2586.0,3067.0,36.0,13.0
1360,Condo/Co-op,4800 S Chicago Beach Dr Unit 306N,Chicago,60615.0,94800.0,CHI - Kenwood,796.0,1962.0,11963755.0,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1361,Condo/Co-op,4800 S Chicago Beach Dr Unit 805S,Chicago,60615.0,155000.0,Newport Condominiums,860.0,1962.0,11888619,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1362,Condo/Co-op,4721 S Greenwood Ave Unit G,Chicago,60615.0,172999.0,CHI - Kenwood,1100.0,1903.0,11871096,41.8090243,-87.598857,372.0,1905.0,2223.0,27.0,13.0
1363,Condo/Co-op,4800 S Chicago Beach Dr Unit 1404S,Chicago,60615.0,135000.0,CHI - Kenwood,796.0,1962.0,11942591,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1364,Condo/Co-op,4800 S Chicago Beach Dr Unit 203S,Chicago,60615.0,150000.0,CHI - Kenwood,796.0,1962.0,11853370,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1365,Condo/Co-op,5000 S East End Ave Unit 2D,Chicago,60615.0,129000.0,CHI - Kenwood,1600.0,1927.0,11865073,41.8042397,-87.5857711,243.0,3015.0,3657.0,35.0,36.0
1366,Condo/Co-op,4800 S Chicago Beach Dr Unit 1704S,Chicago,60615.0,205700.0,Newport Condominiums,796.0,1962.0,11947263,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1367,Condo/Co-op,4800 S Chicago Beach Dr Unit 2007S,Chicago,60615.0,207333.0,CHI - Kenwood,1058.0,1960.0,11969805,41.8064982,-87.5866451,92.0,3064.0,3605.0,30.0,16.0
1368,Condo/Co-op,5048 S Blackstone Ave #2,Chicago,60615.0,225000.0,CHI - Kenwood,1000.0,1905.0,11961372,41.8029223,-87.590661,250.0,2544.0,3101.0,42.0,49.0
1369,Condo/Co-op,5016 S Blackstone Ave Unit GS,Chicago,60615.0,325000.0,CHI - Kenwood,2025.42278203724,1954.5356613756617,11955583,41.8036735,-87.5908414,154.0,2547.0,3088.0,44.0,49.0
1370,Condo/Co-op,4940 S East End Ave Unit 6F,Chicago,60615.0,240000.0,Indian Village,1800.0,1927.0,11861934,41.8049466,-87.585806,202.0,3096.0,3664.0,32.0,33.0
1371,Condo/Co-op,1219 E Madison Park #1,Chicago,60615.0,440000.0,CHI - Kenwood,2500.0,1918.0,11865947,41.8028002,-87.5958369,321.0,1987.0,2525.0,32.0,42.0
1372,Condo/Co-op,4950 S Chicago Beach Dr Unit 19B,Chicago,60615.0,425000.0,Powhatan,2600.0,1929.0,11816231,41.8045309,-87.5844938,105.0,3138.0,3803.0,30.0,28.0
1373,Single Family Residential,4922 S Cornell Ave,Chicago,60615.0,820000.0,Cornell Square,2700.0,1998.0,11958751,41.8059428,-87.5878766,87.0,2914.0,3457.0,35.0,35.0
1375,Townhouse,4840 S Dorchester Ave #4,Chicago,60615.0,824999.0,CHI - Kenwood,2025.42278203724,2022.0,11781228,41.8064482,-87.5926367,67.0,2410.0,2944.0,37.0,19.0
1376,Townhouse,4840 S Dorchester Ave #1,Chicago,60615.0,874999.0,CHI - Kenwood,2025.42278203724,2021.0,11657031,41.8064482,-87.5926367,67.0,2410.0,2944.0,37.0,19.0
1379,Townhouse,4840 S Dorchester Ave #11,Chicago,60615.0,1050000.0,CHI - Kenwood,2025.42278203724,2022.0,11920515,41.8064482,-87.5926367,67.0,2410.0,2944.0,37.0,19.0
1385,Single Family Residential,1330 W 110th St,Chicago,60643.0,149900.0,CHI - Morgan Park,900.0,1944.0,11958028,41.6942194,-87.6559358,278.0,3451.0,5472.0,23.0,2.0
1390,Condo/Co-op,1431 W 108th St Unit D,Chicago,60643.0,169900.0,CHI - Morgan Park,2025.42278203724,1954.5356613756617,11907806,41.6974828,-87.658386,164.0,3792.0,5299.0,23.0,2.0
1394,Single Family Residential,1217 W 109th St,Chicago,60643.0,215000.0,CHI - Morgan Park,1588.0,2008.0,11836300,41.6956944,-87.6529403,211.0,3147.0,5090.0,21.0,2.0
1395,Single Family Residential,11118 S Avenue C,Chicago,60617.0,209900.0,CHI - East Side,919.0,1947.0,11759644,41.691507,-87.6523248,320.0,3038.0,5553.0,17.0,1.0
1398,Single Family Residential,1103 W 112th St,Chicago,60643.0,269900.0,CHI - Morgan Park,1040.0,1964.0,11964101,41.6902523,-87.6498764,173.0,2779.0,5566.0,30.0,1.0
1402,Single Family Residential,5038 W West End Ave,Chicago,60644.0,119900.0,CHI - Austin,1700.0,1904.0,11966892,41.8832769,-87.7518256,73.0,2117.0,679.0,38.0,1.0
1407,Multi-Family,216 N Leclaire Ave,Chicago,60644.0,310000.0,CHI - Austin,2025.42278203724,1913.0,11818060,41.8849671,-87.7530176,198.0,2248.0,394.0,31.0,1.0
1408,Multi-Family,5026 W Washington Blvd,Chicago,60644.0,392200.0,CHI - Austin,2025.42278203724,2008.0,11882813,41.8820258,-87.7512872,209.0,2013.0,871.0,50.0,1.0
1409,Multi-Family,5028 W Washington Blvd,Chicago,60644.0,392200.0,CHI - Austin,2025.42278203724,2008.0,11882817,41.8820367,-87.7513969,200.0,2006.0,864.0,50.0,1.0
1410,Multi-Family,184 N Lamon Ave,Chicago,60644.0,750000.0,CHI - Austin,2025.42278203724,2022.0,11965790,41.8842045,-87.7481449,491.0,2490.0,517.0,34.0,1.0
1411,Multi-Family,4747 W Fulton St,Chicago,60644.0,530000.0,CHI - Austin,2025.42278203724,1909.0,11802475,41.8852024,-87.7448715,750.0,2854.0,198.0,23.0,0.0
1413,Multi-Family,4837 W Monroe St,Chicago,60644.0,149900.0,CHI - Austin,2025.42278203724,1912.0,11946965,41.879262,-87.7467494,534.0,2154.0,1109.0,57.0,1.0
1414,Multi-Family,4718 W Monroe St,Chicago,60644.0,181000.0,CHI - Austin,2025.42278203724,1913.0,11942704,41.8795572,-87.7435978,471.0,2484.0,1048.0,52.0,2.0
1415,Multi-Family,4841 W Washington Blvd,Chicago,60644.0,249900.0,CHI - Austin,2025.42278203724,1903.0,11841232,41.8815213,-87.7469363,661.0,2323.0,788.0,44.0,1.0
1416,Multi-Family,4908 W Adams St,Chicago,60644.0,389900.0,CHI - Austin,2025.42278203724,1922.0,11966393.0,41.8787581,-87.7477723,408.0,2018.0,1108.0,62.0,1.0
1417,Single Family Residential,9854 S Maryland Ave,Chicago,60628.0,205000.0,CHI - Pullman,1725.0,1941.0,11964638,41.714995,-87.6032887,686.0,4170.0,2596.0,15.0,0.0
1418,Single Family Residential,9817 S Ellis Ave,Chicago,60628.0,145000.0,CHI - Pullman,910.0,1953.0,11923035,41.7161154,-87.599177,900.0,3946.0,2960.0,16.0,0.0
1419,Single Family Residential,9536 S Greenwood Ave,Chicago,60628.0,169900.0,CHI - Pullman,987.0,1928.0,11959525,41.7210182,-87.5974793,414.0,3525.0,3005.0,30.0,0.0
1420,Single Family Residential,9749 S Ingleside Ave,Chicago,60628.0,229000.0,CHI - Pullman,1000.0,1954.5356613756617,11934669,41.7175119,-87.6004212,956.0,3995.0,2767.0,24.0,0.0
1423,Single Family Residential,6211 W Berenice Ave,Chicago,60634.0,399900.0,CHI - Dunning,1196.0,1941.0,11905399,41.9500196,-87.7820594,278.0,1726.0,3883.0,48.0,16.0
1424,Single Family Residential,6057 W Berenice Ave,Chicago,60634.0,527000.0,CHI - Dunning,2950.0,1918.0,11940220,41.9500539,-87.7788121,604.0,1403.0,3670.0,46.0,13.0
1425,Condo/Co-op,6316 W Montrose Ave #101,Chicago,60634.0,299900.0,CHI - Portage Park,1500.0,1987.0,11961242,41.9604694,-87.7850283,698.0,1863.0,3088.0,31.0,6.0
1426,Multi-Family,4055 N Mobile Ave,Chicago,60634.0,535000.0,CHI - Portage Park,2025.42278203724,1924.0,11966346,41.9545656,-87.7838847,254.0,1819.0,3513.0,46.0,16.0
1427,Single Family Residential,4136 N Mcvicker Ave,Chicago,60634.0,399900.0,CHI - Portage Park,1663.0,1925.0,11944619,41.955969,-87.778351,790.0,1961.0,2932.0,45.0,13.0
1428,Single Family Residential,4241 N Austin Ave,Chicago,60634.0,375000.0,CHI - Portage Park,2376.0,1946.0,11950753.0,41.9579108,-87.77666,1084.0,2107.0,2590.0,39.0,9.0
1429,Single Family Residential,4316 N Menard Ave,Chicago,60634.0,400000.0,CHI - Portage Park,2000.0,1922.0,11937412,41.95915,-87.7723854,693.0,2110.0,2143.0,44.0,6.0
1430,Multi-Family,4234 N Mcvicker Ave,Chicago,60634.0,625500.0,CHI - Portage Park,2025.42278203724,1954.5356613756617,11785634.0,41.9577127,-87.7784278,961.0,2181.0,2748.0,44.0,8.0
